TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
1,8964,0,0,0,7,0,9,51,2,3,6,10,12,29292,46703,14,1,1,6,9,0.63,0.65,1,1,1,0.71,1,1,0.83
0,8975,1,1,0,2,1,1,184,3,1,2,3,6,28563,31040,10,0,0,1,1,0.92,0.55,0,0,1,0.55,1,0,0.5
0,9070,0,0,0,0,10,0,162,5,0,1,2,12,45638,58520,21,0,0,6,8,0.78,0.64,0,0,0,0.55,0,0,0.17
0,9071,0,0,0,4,0,7,328,7,0,1,6,26,82949,96742,36,0,0,14,16,0.86,0.77,0,0,0,0.67,0,0,0.23
0,9121,0,0,0,5,1,4,110,1,3,6,11,26,63862,104058,32,0,0,10,13,0.61,0.7,0,0,0,0.7,0,0,0.42
0,9192,0,0,0,5,1,4,189,4,0,6,11,9,39287,67385,22,0,0,4,5,0.58,0.53,0,0,0,0.3,0,0,1.22
0,9221,1,1,0,0,13,1,300,3,1,5,7,16,29905,52873,29,0,0,4,5,0.57,0.6,0,0,1,0.53,1,0,0.44
1,9273,2,2,0,0,17,0,414,46,0,0,0,1,3548,3000,10,1,0,1,1,1.18,0.09,0,1,3,0.09,2,1,0
1,9299,1,1,0,7,0,2,105,27,0,0,0,3,22537,35577,10,2,1,1,2,0.63,0.46,0,1,4,0.23,2,1,0
1,9307,1,1,0,2,2,3,126,1,2,3,9,6,27313,29786,10,0,0,4,4,0.92,0.29,3,0,1,0.35,0,1,1.5
0,9380,0,0,0,1,1,0,117,21,0,0,2,10,23715,47872,15,0,0,2,3,0.5,0.71,0,0,0,0.59,0,0,0.2
0,9415,0,0,0,0,,0,64,3,1,4,5,5,18115,21972,5,0,0,2,3,0.82,0.83,0,0,0,0.83,0,0,1
0,9421,0,0,0,2,1,4,143,1,1,3,6,12,38852,48047,25,0,0,7,7,0.81,0.46,0,0,1,0.43,0,0,0.5
0,9515,1,1,0,4,1,0,105,16,0,0,3,13,30868,41235,19,0,0,6,8,0.75,0.7,0,0,0,0.65,0,0,0.23
1,9572,0,0,0,0,,0,96,3,1,1,1,4,20068,27461,17,1,0,2,2,0.73,0.32,0,1,1,0.21,1,1,0.25
0,9578,0,0,0,2,0,3,318,7,0,1,1,7,20596,27027,11,0,0,3,3,0.76,0.73,0,0,0,0.64,0,0,0.14
0,9637,1,0,0,0,7,1,46,2,1,2,3,7,10703,14050,9,1,0,3,5,0.76,0.82,0,1,1,0.64,1,1,0.43
0,9695,0,0,0,1,1,1,169,56,0,0,0,3,8532,12934,12,0,0,1,1,0.66,0.46,0,0,0,0.23,0,0,0
0,9716,0,0,0,0,18,0,25,9,0,1,1,2,4949,5000,2,0,0,1,1,0.99,0.67,0,0,0,0.67,0,0,0.5
0,9885,0,0,0,0,8,0,124,14,0,0,2,12,20558,31787,15,0,0,4,7,0.65,0.67,1,0,1,0.8,0,0,0.17
0,9940,1,1,0,5,1,7,142,12,0,1,10,11,39919,52594,24,0,0,6,7,0.76,0.58,0,0,2,0.42,1,0,0.91
1,9977,1,1,0,1,1,2,54,2,1,2,2,4,9251,9668,1,3,1,4,4,0.96,0,0,3,3,0.8,3,3,0.5
0,10032,1,1,0,0,11,1,141,5,0,4,8,12,41751,53547,17,0,0,6,7,0.78,0.68,0,0,0,0.63,0,0,0.67
0,10046,0,0,0,0,,0,435,6,0,2,2,10,25736,44964,19,0,0,3,6,0.57,0.65,2,0,1,0.5,0,1,0.2
0,10096,0,0,0,1,1,1,149,37,0,0,0,9,9131,12587,13,1,1,3,3,0.73,0.73,0,2,3,0.6,2,2,0
0,10211,0,0,0,0,,0,212,31,0,0,0,11,48144,69991,17,0,0,5,7,0.69,0.53,0,0,0,0.58,0,0,0
0,10213,0,0,0,2,1,3,89,9,0,3,11,19,58768,84854,29,0,0,5,8,0.69,0.77,2,0,1,0.63,0,1,0.58
0,10298,0,0,0,2,1,2,334,13,0,0,2,3,10221,14079,7,2,0,0,1,0.73,0.3,0,0,4,0.3,0,0,0.67
0,10319,3,3,0,2,2,2,228,5,0,2,3,8,18787,23483,16,0,0,4,4,0.8,0.41,0,4,4,0.47,7,4,0.38
0,10328,4,4,0,0,,0,82,12,0,1,3,1,23650,30710,5,0,0,1,1,0.77,0.43,2,0,3,0.14,0,1,3
0,10438,1,0,0,1,3,2,105,9,0,1,2,2,496,3700,11,0,0,0,0,0.13,0.57,0,1,2,0.14,1,1,1
1,10444,0,0,0,13,2,21,71,3,1,8,15,16,44095,50191,36,3,0,12,14,0.88,0.53,3,1,4,0.37,1,4,0.94
0,10486,0,0,0,2,3,4,267,40,0,0,0,6,7265,14242,18,1,0,2,2,0.51,0.23,3,3,4,0.27,3,4,0
0,10521,0,0,0,1,2,0,151,28,0,0,0,13,27049,37249,17,0,0,6,7,0.73,0.53,3,0,1,0.76,0,1,0
1,10540,0,0,0,3,4,2,118,6,0,5,8,5,5576,11473,10,0,0,3,3,0.49,0.53,2,0,1,0.33,0,1,1.6
1,10632,0,0,0,0,8,0,107,5,0,2,4,4,12546,24224,7,0,0,2,2,0.52,0.18,3,0,2,0.36,0,2,1
1,10681,3,3,0,4,1,3,142,11,0,1,1,5,28966,42212,7,9,7,2,3,0.69,0.19,0,7,9,0.31,9,7,0.2
0,10730,10,4,0,2,4,3,158,14,0,0,2,11,23332,51832,26,2,1,3,4,0.45,0.43,3,1,10,0.37,8,2,0.18
0,10748,0,0,0,0,9,3,128,3,1,1,10,15,17819,28268,17,0,0,3,5,0.63,0.74,1,0,0,0.79,0,0,0.67
1,10775,0,0,0,4,0,7,160,3,1,7,12,11,19163,22263,20,0,0,6,6,0.86,0.46,3,0,4,0.39,0,1,1.09
0,10837,0,0,0,0,,0,216,9,0,3,7,8,16039,49843,14,0,0,1,1,0.32,0.93,0,0,0,0.57,0,0,0.88
0,10880,1,1,0,0,10,4,355,17,0,0,3,3,4,1040,7,1,0,0,0,0,0.63,0,1,2,0.38,2,1,1
0,10922,0,0,0,1,1,1,553,2,3,4,6,10,9677,10947,11,0,0,6,8,0.88,0.43,1,0,1,0.71,0,0,0.6
0,10934,3,3,0,4,1,7,256,4,0,1,6,12,29261,60654,19,0,0,2,3,0.48,0.89,0,0,1,0.63,0,0,0.5
0,11028,1,1,0,0,13,3,167,13,0,0,2,3,5811,7704,9,1,0,1,1,0.75,0.7,0,0,1,0.3,0,0,0.67
0,11062,1,0,0,2,6,2,163,8,0,1,2,4,10426,11422,8,2,0,3,3,0.91,0.3,2,1,4,0.4,1,2,0.5
1,11105,1,0,0,1,5,0,90,17,0,0,1,2,5835,7488,2,0,0,1,1,0.78,0,0,1,1,1,2,1,0.5
0,11135,0,0,0,3,1,5,163,12,0,1,4,17,59217,75776,29,0,0,8,12,0.78,0.71,0,0,2,0.55,0,0,0.24
0,11137,1,0,0,2,0,2,161,8,0,2,3,7,34128,60468,17,0,0,1,2,0.56,0.53,0,0,0,0.41,0,0,0.43
0,11207,0,0,0,6,2,4,239,32,0,0,0,6,10142,15656,21,0,0,2,2,0.65,0.35,3,0,0,0.23,0,0,0
0,11237,0,0,0,4,1,4,179,12,0,1,3,6,595,1419,13,2,2,3,3,0.42,0.38,2,3,4,0.38,3,4,0.5
0,11243,0,0,0,7,0,6,41,2,1,2,5,4,5596,15055,6,0,0,0,2,0.37,0.86,0,0,0,0.57,0,0,1.25
0,11252,0,0,0,3,1,0,217,5,0,7,15,20,45258,90260,29,0,0,6,6,0.5,0.73,0,0,0,0.67,0,0,0.75
0,11256,0,0,0,1,5,0,215,9,0,2,3,10,20700,27738,9,0,0,5,5,0.75,0.7,3,0,0,1,0,0,0.3
0,11258,0,0,0,6,4,16,147,4,0,2,6,10,30189,54878,23,0,0,2,3,0.55,0.54,0,0,0,0.38,0,0,0.6
1,11338,2,2,0,0,,0,117,37,0,0,0,2,729,1788,4,1,0,0,0,0.41,0.5,0,1,2,0.33,3,1,0
1,11451,0,0,0,1,3,0,161,16,0,0,7,11,11565,22899,21,2,2,3,6,0.51,0.42,0,2,3,0.42,2,2,0.64
0,11557,0,0,0,1,6,0,300,2,1,8,9,13,25103,33970,15,0,0,6,9,0.74,0.82,0,0,0,0.76,0,0,0.69
0,11619,0,0,0,7,0,2,99,7,0,4,5,16,74634,84891,21,1,0,14,14,0.88,0.78,0,1,1,0.7,1,1,0.31
0,11696,2,2,0,0,7,1,113,1,1,4,4,5,11999,14938,11,0,0,4,4,0.8,0.29,1,0,1,0.36,2,0,0.8
0,11716,2,1,0,1,5,0,181,4,0,1,1,2,6734,13000,3,0,0,0,1,0.52,0.5,0,0,0,0.5,1,0,0.5
0,11722,2,0,0,1,1,1,92,13,0,0,1,1,,,4,1,0,,,,0.33,0,0,1,0.17,0,0,1
0,11748,1,1,0,3,0,7,262,27,0,0,0,5,677,2080,11,6,3,2,2,0.33,0.22,2,4,9,0.28,4,5,0
0,11815,0,0,0,0,17,1,105,7,0,4,10,15,45469,62577,20,0,0,8,8,0.73,0.64,1,0,0,0.68,0,0,0.67
0,11900,0,0,0,4,1,6,171,2,1,3,4,4,21565,24265,3,3,2,2,3,0.89,0.43,0,2,3,0.57,2,2,1
0,11918,2,2,0,6,1,8,44,3,1,2,3,3,7872,9253,5,0,0,2,2,0.85,0.5,0,1,1,0.5,3,1,1
1,11954,0,0,0,0,,0,7,7,0,1,1,1,,,0,1,0,,,,0,2,0,1,1,0,1,1
0,11975,0,0,0,2,1,3,180,5,0,5,6,9,6201,16034,14,0,0,2,3,0.39,0.53,0,0,1,0.6,0,0,0.67
0,11977,0,0,0,4,0,1,189,7,0,2,2,6,18097,35209,16,0,0,2,2,0.51,0.47,0,0,3,0.35,0,0,0.33
0,12173,0,0,0,7,0,11,92,7,0,1,5,12,33910,50174,27,0,0,4,8,0.68,0.36,3,1,5,0.43,1,4,0.42
1,12175,2,2,0,2,2,2,102,10,0,1,3,4,8486,6876,3,7,5,3,3,1.23,0.2,0,5,7,0.4,7,5,0.75
0,12191,0,0,0,0,,0,235,29,0,0,0,13,9491,12336,15,0,0,7,7,0.77,0.53,3,0,4,0.87,0,0,0
0,12224,0,0,0,0,,0,163,22,0,0,1,9,13372,18961,18,0,0,3,4,0.71,0.53,1,0,0,0.47,0,0,0.11
1,12240,1,1,0,16,1,15,246,16,0,0,4,12,49275,61570,16,1,0,5,7,0.8,0.67,0,2,2,0.67,2,2,0.33
0,12243,0,0,0,1,1,1,214,10,0,1,2,8,14971,32721,15,0,0,0,2,0.46,0.53,2,0,1,0.47,0,1,0.25
0,12275,1,0,0,16,1,2,199,2,1,7,10,27,177074,241985,41,1,1,13,15,0.73,0.66,0,1,1,0.57,1,1,0.37
0,12388,0,0,0,0,7,4,172,2,1,3,6,5,13917,19676,10,1,0,2,2,0.71,0.23,3,2,4,0.38,2,2,1.2
0,12427,1,1,0,6,1,12,38,2,5,8,12,10,63666,67986,11,1,1,6,8,0.94,0.73,0,1,1,0.67,2,1,1.2
0,12450,0,0,0,1,6,3,138,11,0,3,6,8,22598,30318,18,0,0,5,6,0.75,0.32,3,0,1,0.36,0,0,0.75
0,12511,0,0,0,5,1,16,201,12,0,1,6,5,12107,15427,8,0,0,1,2,0.78,0.63,1,1,2,0.63,1,1,1.2
1,12558,8,8,0,7,3,27,35,4,0,6,14,4,15358,15641,12,1,1,3,3,0.98,0.71,0,1,1,0.24,5,1,3.5
0,12568,2,2,0,9,1,14,144,3,1,8,14,20,143639,196298,55,0,0,8,12,0.73,0.52,0,0,0,0.33,0,0,0.7
0,12638,0,0,0,4,1,3,384,6,0,1,2,5,9579,14438,13,0,0,4,4,0.66,0.36,3,0,4,0.36,0,2,0.4
0,12670,2,2,0,3,0,12,151,4,0,4,7,11,23700,31354,19,2,1,3,4,0.76,0.52,0,1,2,0.44,3,1,0.64
0,12675,0,0,0,0,12,0,291,11,0,2,4,10,25526,74605,21,0,0,2,4,0.34,0.73,0,0,0,0.45,0,0,0.4
1,12787,1,1,0,8,1,6,113,4,0,6,8,8,61954,70652,15,0,0,8,8,0.88,0.39,3,1,5,0.44,2,2,1
0,12874,0,0,0,0,,0,461,9,0,1,3,16,19759,59895,25,0,0,3,4,0.33,0.52,3,0,0,0.64,0,0,0.19
0,12900,2,2,0,3,0,6,160,11,0,1,5,8,28848,47186,11,0,0,3,5,0.61,0.46,1,0,0,0.62,0,0,0.63
1,12986,0,0,0,0,12,1,181,12,0,1,7,11,9428,30070,13,0,0,6,7,0.31,0.79,0,0,1,0.79,0,0,0.64
0,13092,0,0,0,10,1,17,157,5,0,7,14,21,46499,64064,40,0,0,9,13,0.73,0.55,3,0,0,0.48,0,0,0.67
0,13097,0,0,0,0,,0,115,29,0,0,0,11,25323,47150,15,0,0,4,4,0.54,0.73,0,0,0,0.73,0,0,0
0,13136,0,0,0,8,1,2,167,4,0,3,4,9,61270,75280,23,2,0,4,6,0.81,0.5,0,0,4,0.35,0,0,0.44
0,13164,0,0,0,4,0,7,97,2,2,10,18,19,51246,88702,38,0,0,4,6,0.58,0.36,0,0,0,0.35,0,0,0.95
0,13168,0,0,0,7,2,8,80,10,0,2,5,8,56520,75220,15,1,0,4,6,0.75,0.63,0,0,1,0.5,0,0,0.63
0,13184,3,3,0,1,2,1,41,35,0,0,0,2,295,300,2,0,0,1,1,0.98,0,1,0,0,1,2,0,0
0,13207,0,0,0,8,1,4,213,2,1,1,2,2,1513,1602,2,1,0,2,2,0.94,0.25,0,1,2,0.5,1,1,1
0,13220,1,1,0,4,4,2,375,18,0,0,1,7,5463,10661,12,1,0,2,3,0.51,0.15,3,1,4,0.54,2,2,0.14
0,13223,0,0,0,3,0,8,109,3,2,5,10,12,61403,83970,20,1,0,6,8,0.73,0.61,0,0,1,0.52,0,0,0.83
0,13260,0,0,0,4,0,3,49,5,0,3,3,8,33972,36720,11,0,0,6,6,0.93,0.92,0,0,0,0.67,0,0,0.38
0,13314,1,1,0,2,6,1,99,2,1,3,3,7,23273,25145,9,1,0,4,4,0.93,0.55,0,0,1,0.64,1,0,0.43
0,13327,0,0,0,3,1,3,236,8,0,1,5,10,64002,72931,19,0,0,7,7,0.88,0.7,0,0,0,0.43,0,0,0.5
0,13353,0,0,0,6,1,3,160,15,0,0,4,16,60557,75068,38,0,0,8,10,0.81,0.58,0,0,0,0.4,0,0,0.25
1,13425,0,0,0,6,1,6,258,6,0,2,5,7,4937,12345,8,0,0,4,4,0.4,0.55,3,0,0,0.64,0,0,0.71
0,13438,1,1,0,5,0,5,9,3,1,6,6,2,228,285,1,0,0,1,1,0.8,0.17,0,0,0,0.33,1,0,3
0,13567,0,0,0,7,1,1,62,6,0,2,3,6,17116,23973,7,0,0,3,4,0.71,1,0,0,0,0.86,0,0,0.5
0,13667,2,2,0,0,9,0,103,9,0,1,4,7,14699,20328,16,1,0,3,3,0.72,0.65,2,0,1,0.41,1,1,0.57
0,13679,0,0,0,1,3,0,221,8,0,7,11,19,13624,45251,35,0,0,3,4,0.3,0.69,0,0,1,0.49,0,0,0.58
0,13695,1,0,0,0,9,1,264,4,0,4,8,10,37382,43545,19,0,0,5,7,0.86,0.4,1,0,4,0.5,1,0,0.8
0,13702,3,1,0,4,1,2,136,4,0,1,5,7,48558,51684,12,0,0,6,6,0.94,0.57,0,0,0,0.5,1,0,0.71
1,13753,0,0,0,9,1,30,112,15,0,0,5,8,10783,12757,16,2,2,5,7,0.85,0.42,0,2,2,0.33,2,2,0.63
0,13759,0,0,0,0,10,1,334,9,0,2,4,7,42128,50674,17,1,0,3,4,0.83,0.5,0,0,3,0.39,0,0,0.57
0,13850,0,0,0,0,7,3,100,17,0,0,1,3,1948,23949,9,1,1,0,0,0.08,0.18,1,4,6,0.27,4,4,0.33
0,13882,0,0,0,3,0,3,217,5,0,4,6,12,20121,24837,17,0,0,5,5,0.81,0.61,0,0,1,0.67,0,0,0.5
0,13912,0,0,0,3,1,1,40,7,0,2,7,8,7693,10538,8,0,0,3,3,0.73,1,0,0,0,1,0,0,0.88
0,13956,7,0,0,1,0,0,129,7,0,1,2,7,8264,18426,20,0,0,3,3,0.45,0.52,2,0,1,0.33,4,1,0.29
1,13970,2,2,0,3,1,5,220,14,0,0,4,4,14451,19365,6,2,2,2,3,0.75,0.38,2,2,4,0.5,3,3,1
0,14005,0,0,0,0,20,0,109,5,0,2,5,10,22792,64722,20,0,0,2,2,0.35,0.81,0,0,0,0.48,0,0,0.5
0,14007,0,0,0,3,3,0,325,4,0,5,7,14,26328,70535,25,0,0,3,5,0.37,0.54,3,0,1,0.5,0,0,0.5
0,14040,5,4,0,4,2,3,34,2,1,3,5,6,23564,25485,7,0,0,4,4,0.92,0.88,0,0,0,0.75,0,0,0.83
0,14129,0,0,0,1,1,5,136,18,0,0,3,3,15109,21931,7,0,0,1,3,0.69,0.25,1,0,0,0.38,0,0,1
0,14168,1,1,0,0,8,3,123,16,0,0,1,1,0,2509,5,0,0,,,0,0.8,0,0,0,0.2,1,0,1
0,14170,1,1,0,4,0,6,64,7,0,1,3,4,38247,50944,8,0,0,2,3,0.75,0.88,0,0,0,0.5,1,0,0.75
0,14220,0,0,0,2,0,2,143,10,0,3,3,3,2583,3050,6,0,0,2,2,0.85,0.67,0,0,1,0.5,0,0,1
0,14305,1,1,0,1,5,5,84,3,1,3,7,5,12401,13057,10,1,0,2,3,0.95,0.36,2,0,1,0.36,1,1,1.4
1,14408,0,0,0,5,0,13,119,2,1,8,13,14,18449,23295,18,2,0,9,12,0.79,0.65,0,1,3,0.61,1,1,0.93
1,14449,0,0,0,0,7,0,61,29,0,0,0,2,4254,3190,1,4,2,2,2,1.33,0.2,0,2,3,0.4,2,2,0
0,14469,0,0,0,6,0,2,180,12,0,1,6,15,27888,49168,24,0,0,3,5,0.57,0.62,0,0,0,0.52,0,0,0.4
0,14483,0,0,0,7,1,4,153,14,0,0,2,3,10303,13692,4,1,0,1,3,0.75,0.5,0,0,2,0.5,0,0,0.67
0,14532,0,0,0,0,14,0,355,8,0,1,10,30,76695,108659,40,0,0,17,23,0.71,0.72,0,0,0,0.65,0,0,0.33
0,14541,7,5,0,2,0,0,103,26,0,0,0,3,1639,2085,4,1,1,1,1,0.79,0.6,0,1,3,0.6,7,1,0
0,14629,0,0,0,1,6,1,327,8,0,1,2,2,4088,4863,13,2,1,2,2,0.84,0.35,0,1,4,0.12,1,1,1
1,14656,5,1,0,5,3,8,168,4,0,5,5,7,18265,31927,9,7,4,3,3,0.57,0.28,3,5,10,0.39,7,7,0.71
0,14696,2,0,0,2,1,1,134,19,0,0,4,9,14928,18307,17,1,0,6,6,0.82,0.19,3,0,3,0.43,0,3,0.44
0,14752,0,0,0,5,1,1,240,2,1,6,16,26,46604,88920,43,0,0,5,5,0.52,0.73,0,0,0,0.53,0,0,0.62
0,14928,0,0,0,2,1,2,111,24,0,0,1,5,478,17816,15,0,0,0,0,0.03,0.47,0,0,0,0.33,0,0,0.2
0,14944,1,1,0,5,4,13,162,5,0,2,3,4,3132,5028,21,3,3,0,1,0.62,0.28,0,3,4,0.16,4,3,0.75
0,15017,0,0,0,3,0,1,155,5,0,8,17,15,34284,39029,27,0,0,9,9,0.88,0.7,0,1,1,0.45,1,1,1.13
0,15073,1,1,0,3,3,2,55,11,0,3,4,6,4632,6140,7,0,0,1,3,0.75,0.6,0,0,0,0.6,0,0,0.67
0,15076,3,2,0,3,1,1,99,4,0,1,3,6,21902,27068,8,2,0,2,3,0.81,0.6,0,0,3,0.6,2,0,0.5
0,15146,0,0,0,0,14,0,131,43,0,0,0,2,3530,4900,8,0,0,0,1,0.72,0.25,0,0,0,0.25,0,0,0
0,15174,5,4,0,3,1,8,89,9,0,2,6,4,22409,25227,20,3,2,3,3,0.89,0.18,0,2,4,0.12,4,2,1.5
0,15179,1,1,0,5,0,4,243,29,0,0,0,6,19178,32313,8,1,1,4,4,0.59,0.7,0,1,1,0.6,1,1,0
0,15393,0,0,0,6,1,6,155,4,0,2,3,10,10325,37604,20,0,0,2,3,0.27,0.59,0,1,1,0.45,1,1,0.3
0,15418,0,0,0,0,9,0,210,9,0,2,3,9,17658,23843,16,1,0,4,5,0.74,0.48,0,1,1,0.43,1,1,0.33
0,15421,2,2,0,1,4,1,102,27,0,0,0,3,3915,7251,5,5,3,1,2,0.54,0.1,0,3,5,0.3,4,3,0
0,15439,4,3,0,2,1,1,146,2,2,4,9,10,21252,25290,24,0,0,6,8,0.84,0.54,3,0,2,0.38,0,0,0.9
0,15458,0,0,0,2,5,3,278,4,0,2,7,10,5828,9901,27,0,0,3,3,0.59,0.59,1,0,0,0.34,0,0,0.7
0,15464,3,0,0,2,0,1,298,18,0,0,1,7,303,324,6,3,2,2,2,0.94,0.3,2,2,3,0.7,4,3,0.14
1,15567,0,0,0,3,1,5,145,15,0,0,1,4,9182,10248,12,0,0,3,4,0.9,0.33,3,0,2,0.27,0,2,0.25
0,15590,0,0,0,1,2,1,232,22,0,0,1,2,468,350,2,2,0,1,1,1.34,0.25,0,1,2,0.5,1,1,0.5
0,15635,0,0,0,4,0,3,106,37,0,0,0,3,1964,3033,7,0,0,0,3,0.65,0.38,0,0,1,0.38,0,0,0
0,15803,2,2,0,4,1,4,92,9,0,2,2,2,14412,14951,3,2,0,1,2,0.96,0.2,2,0,3,0.4,0,1,1
0,15864,1,0,0,0,8,0,257,10,0,1,1,2,59,3470,4,6,3,0,0,0.02,0.1,0,3,7,0.2,3,3,0.5
0,15900,0,0,0,6,1,4,316,9,0,2,3,9,52717,101064,15,0,0,1,1,0.52,0.87,0,0,0,0.6,0,0,0.33
0,15905,7,5,0,4,1,2,89,3,1,2,2,3,19467,26690,3,4,1,1,2,0.73,0.25,0,1,4,0.38,3,1,0.67
0,15922,1,1,0,3,1,3,96,8,0,2,3,4,2105,9214,6,0,0,2,2,0.23,0.5,2,1,2,0.5,2,2,0.75
0,16004,0,0,0,1,4,2,270,9,0,1,4,17,34639,80865,28,0,0,2,4,0.43,0.68,2,0,1,0.55,0,1,0.24
0,16053,0,0,0,1,1,1,198,15,0,0,3,4,660,6514,11,0,0,0,0,0.1,0.33,0,0,1,0.33,0,0,0.75
0,16100,1,1,0,1,0,2,393,5,0,1,4,6,6493,15179,9,0,0,2,4,0.43,0.67,2,0,1,0.67,1,1,0.67
0,16141,0,0,0,11,0,7,209,6,0,3,5,7,25072,30130,13,0,0,5,6,0.83,0.77,0,0,0,0.54,0,0,0.71
1,16145,2,2,0,7,1,6,116,25,0,0,0,2,6447,15874,7,2,1,0,1,0.41,0.09,2,1,3,0.18,2,2,0
0,16219,1,1,0,5,0,4,222,21,0,0,3,7,15720,28136,17,0,0,1,3,0.56,0.44,1,0,0,0.39,0,0,0.43
0,16248,0,0,0,0,22,3,523,8,0,1,2,6,11792,23145,11,0,0,1,2,0.51,0.82,0,0,0,0.55,0,0,0.33
0,16255,0,0,0,8,1,3,217,2,4,7,11,23,19766,144818,37,0,0,1,1,0.14,0.63,0,0,0,0.53,0,0,0.48
0,16271,0,0,0,1,0,1,104,4,0,3,4,6,5417,16760,6,0,0,2,2,0.32,1,0,0,0,1,0,0,0.67
1,16361,0,0,0,1,2,3,123,8,0,2,6,10,24309,31071,15,0,0,6,7,0.78,0.44,3,0,0,0.63,0,0,0.6
0,16431,6,0,0,1,2,2,206,10,0,1,1,11,37518,62802,24,0,0,5,5,0.6,0.42,3,0,1,0.46,2,0,0.09
0,16534,0,0,0,1,2,0,8,8,0,1,1,1,10375,12879,1,0,0,1,1,0.81,1,0,0,0,1,0,0,1
0,16557,0,0,0,1,1,1,62,15,0,0,1,6,13281,13986,7,0,0,5,5,0.95,0.75,0,0,0,0.75,0,0,0.17
1,16582,2,2,0,8,0,4,132,9,0,1,2,11,38158,78090,18,3,3,6,6,0.49,0.38,3,4,7,0.42,5,5,0.18
0,16605,0,0,0,0,13,0,220,13,0,0,1,5,1730,4321,6,0,0,1,2,0.4,0.5,0,1,2,0.83,1,1,0.2
0,16656,0,0,0,1,3,0,155,6,0,2,2,5,12398,16066,15,0,0,3,4,0.77,0.56,2,0,1,0.31,0,1,0.4
0,16766,1,1,0,3,0,3,252,42,0,0,0,6,7399,8402,20,1,1,3,4,0.88,0.55,0,1,8,0.27,1,1,0
1,16809,0,0,0,5,2,2,213,3,1,4,6,20,65957,77972,30,0,0,13,15,0.85,0.69,0,0,0,0.63,0,0,0.3
0,16836,1,0,0,0,10,0,125,29,0,0,0,10,13960,20511,9,2,1,3,3,0.68,0.36,3,1,4,0.71,1,3,0
0,16955,0,0,0,2,1,4,337,7,0,1,2,5,18726,29885,9,0,0,2,2,0.63,0.45,0,0,3,0.45,0,0,0.4
0,17012,2,2,0,2,1,2,140,16,0,0,1,12,19640,29649,19,0,0,7,7,0.66,0.7,0,0,0,0.6,2,0,0.08
0,17063,0,0,0,3,0,2,82,5,0,2,4,8,20393,38350,9,0,0,2,3,0.53,0.73,0,0,0,0.73,0,0,0.5
0,17102,0,0,0,0,13,1,210,17,0,0,4,15,24305,57396,23,0,0,3,5,0.42,0.5,3,0,0,0.63,0,0,0.27
0,17315,0,0,0,0,10,0,155,4,0,3,4,9,39256,56077,13,0,0,5,5,0.7,0.92,0,0,0,0.69,0,0,0.44
0,17344,0,0,0,4,1,1,91,2,1,1,1,7,17628,20631,9,1,1,3,6,0.85,0.27,3,1,4,0.64,1,3,0.14
0,17443,0,0,0,1,2,9,208,7,0,4,8,10,22414,45331,15,1,0,1,2,0.49,0.55,2,0,2,0.5,0,1,0.8
0,17449,0,0,0,1,2,0,173,1,1,2,2,11,9536,31942,26,0,0,2,3,0.3,0.57,0,0,0,0.37,0,0,0.18
0,17454,4,4,0,4,1,2,388,3,1,4,5,7,1752,6007,19,4,3,2,2,0.29,0.28,1,4,7,0.28,8,4,0.71
1,17485,2,1,0,2,0,5,176,14,0,0,2,2,509,509,1,3,1,1,1,1,0,2,2,4,0.4,2,3,1
0,17496,0,0,0,0,,0,250,8,0,1,1,11,22846,30357,16,0,0,5,6,0.75,0.63,0,0,0,0.69,0,0,0.09
0,17497,0,0,0,0,,0,154,3,1,2,2,16,73719,130714,21,0,0,2,3,0.56,0.86,0,0,0,0.73,0,0,0.13
0,17505,0,0,0,0,9,0,43,8,0,6,28,30,10604,83553,35,0,0,2,3,0.13,0.89,0,0,0,0.79,0,0,0.93
1,17510,0,0,0,7,1,14,107,2,1,3,9,15,36306,52120,29,5,4,6,10,0.7,0.28,3,7,7,0.38,7,7,0.6
0,17542,0,0,0,0,,0,189,29,0,0,0,3,270,6350,5,0,0,0,0,0.04,0.6,0,0,0,0.6,0,0,0
0,17545,0,0,0,0,20,0,88,13,0,0,3,7,46683,57036,18,0,0,3,5,0.82,0.38,0,0,0,0.33,0,0,0.43
0,17710,0,0,0,1,4,0,193,4,0,3,5,6,10627,17920,26,4,0,2,3,0.59,0.29,3,0,9,0.19,0,1,0.83
0,17852,0,0,0,2,1,5,267,7,0,1,2,8,10635,23059,17,0,0,3,4,0.46,0.61,1,0,2,0.44,0,0,0.25
0,17863,0,0,0,3,4,4,335,14,0,0,3,11,47407,58933,26,0,0,5,7,0.8,0.65,1,0,0,0.42,0,0,0.27
0,17864,2,2,0,1,4,0,92,4,0,1,1,8,3712,4793,8,1,1,2,3,0.77,0.42,3,2,4,0.67,4,4,0.13
0,17880,0,0,0,1,3,2,164,13,0,0,3,5,1827,8599,13,1,0,0,0,0.21,0.5,0,1,2,0.36,1,1,0.6
